it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	
0	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.40779040354455964	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.26292730760966754	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211	0.14486309593489211
1000	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.18228506958257162	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.17077110054541106	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565	0.011513969037160565
2000	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.16224618114990894	0.30430411731645418	0.30430411731645418	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.10472773164042093	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	0.11103972363050424	-0.14205793616654525	-0.14205793616654525	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.057518449509488007	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697	0.051206457519404697
3000	0.36022409723870413	0.36022409723870413	0.36022409723870413	0.36022409723870413	0.36022409723870413	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.13689869410537134	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.19723522775595301	0.87908861116098491	0.87908861116098491	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.1644163146356753	0.11797504117312456	0.11797504117312456	0.11797504117312456	0.11797504117312456	0.11797504117312456	0.11797504117312456	0.11797504117312456	0.11797504117312456	0.11797504117312456	0.11797504117312456	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	0.11923105655812004	-0.51886451392228072	-0.51886451392228072	0.19580778260302883	0.19580778260302883	0.19580778260302883	-0.02751762053030396	-0.02751762053030396	-0.02751762053030396	-0.02751762053030396	-0.02751762053030396	-0.02751762053030396	-0.02751762053030396	-0.02751762053030396	-0.02751762053030396	0.018923652932246779	0.018923652932246779	0.018923652932246779	0.018923652932246779	0.018923652932246779	0.018923652932246779	0.018923652932246779	0.018923652932246779	0.018923652932246779	0.018923652932246779	0.0176676375472513	0.0176676375472513	0.0176676375472513	0.0176676375472513	0.0176676375472513	0.0176676375472513	0.0176676375472513	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969	0.078004171197832969
4000	0.38535461821272976	0.38535461821272976	0.38535461821272976	0.38535461821272976	0.38535461821272976	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.13310137004710357	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.30927765094672571	0.98889167518461829	0.98889167518461829	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.16922209192594112	0.13151296045595778	0.13151296045595778	0.13151296045595778	0.13151296045595778	0.13151296045595778	0.13151296045595778	0.13151296045595778	0.13151296045595778	0.13151296045595778	0.13151296045595778	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	0.064213838305055948	-0.60353705697188853	-0.60353705697188853	0.21613252628678864	0.21613252628678864	0.21613252628678864	-0.036120721878837553	-0.036120721878837553	-0.036120721878837553	-0.036120721878837553	-0.036120721878837553	-0.036120721878837553	-0.036120721878837553	-0.036120721878837553	-0.036120721878837553	-0.036120721878837553	0.0015884095911457841	0.0015884095911457841	0.0015884095911457841	0.0015884095911457841	0.0015884095911457841	0.0015884095911457841	0.0015884095911457841	0.0015884095911457841	0.0015884095911457841	0.0015884095911457841	0.06888753174204762	0.06888753174204762	0.06888753174204762	0.06888753174204762	0.06888753174204762	0.06888753174204762	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976	0.24506381264166976
5000	0.36079718034385111	0.36079718034385111	0.36079718034385111	0.36079718034385111	0.36079718034385111	0.36079718034385111	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.13676433509782965	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	0.35093805842732451	1.1016493152330327	1.1016493152330327	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.15516593195132081	0.12337110513971435	0.12337110513971435	0.12337110513971435	0.12337110513971435	0.12337110513971435	0.12337110513971435	0.12337110513971435	0.12337110513971435	0.12337110513971435	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	0.088070376754093765	-0.74085213488918156	-0.74085213488918156	0.2056312483925303	0.2056312483925303	0.2056312483925303	0.2056312483925303	-0.018401596853491159	-0.018401596853491159	-0.018401596853491159	-0.018401596853491159	-0.018401596853491159	-0.018401596853491159	-0.018401596853491159	-0.018401596853491159	-0.018401596853491159	-0.018401596853491159	0.013393229958115302	0.013393229958115302	0.013393229958115302	0.013393229958115302	0.013393229958115302	0.013393229958115302	0.013393229958115302	0.013393229958115302	0.013393229958115302	0.048693958343735882	0.048693958343735882	0.048693958343735882	0.048693958343735882	0.048693958343735882	0.048693958343735882	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071	0.26286768167323071
6000	0.29625215584060738	0.29625215584060738	0.29625215584060738	0.29625215584060738	0.29625215584060738	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.13434248147593236	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	0.21935539169102114	1.0111907529233655	1.0111907529233655	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.13698524366617687	0.11484643169167885	0.11484643169167885	0.11484643169167885	0.11484643169167885	0.11484643169167885	0.11484643169167885	0.11484643169167885	0.11484643169167885	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	0.084541046599786965	-0.71493859708275809	-0.71493859708275809	0.15926691217443051	0.15926691217443051	0.15926691217443051	-0.0026427621902445075	-0.0026427621902445075	-0.0026427621902445075	-0.0026427621902445075	-0.0026427621902445075	-0.0026427621902445075	-0.0026427621902445075	-0.0026427621902445075	-0.0026427621902445075	-0.0026427621902445075	-0.0026427621902445075	0.019496049784253511	0.019496049784253511	0.019496049784253511	0.019496049784253511	0.019496049784253511	0.019496049784253511	0.019496049784253511	0.019496049784253511	0.049801434876145398	0.049801434876145398	0.049801434876145398	0.049801434876145398	0.049801434876145398	0.049801434876145398	0.049801434876145398	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419	0.13481434509123419
7000	0.33583990319789264	0.33583990319789264	0.33583990319789264	0.33583990319789264	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.12163519179266859	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.33370929870367666	0.88977737425842252	0.88977737425842252	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.15710434453268751	0.12539425716677718	0.12539425716677718	0.12539425716677718	0.12539425716677718	0.12539425716677718	0.12539425716677718	0.12539425716677718	0.12539425716677718	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	0.082921974658815636	-0.55393747106052982	-0.55393747106052982	0.17873555866520513	0.17873555866520513	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.035469152740018925	-0.0037590653741085972	-0.0037590653741085972	-0.0037590653741085972	-0.0037590653741085972	-0.0037590653741085972	-0.0037590653741085972	-0.0037590653741085972	-0.0037590653741085972	0.038713217133852951	0.038713217133852951	0.038713217133852951	0.038713217133852951	0.038713217133852951	0.038713217133852951	0.038713217133852951	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104	0.25078732404486104
8000	0.32615681683200382	0.32615681683200382	0.32615681683200382	0.32615681683200382	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.11919476070749435	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.26966231126960977	0.93380496550418535	0.93380496550418535	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.13398992961048431	0.10904183844158576	0.10904183844158576	0.10904183844158576	0.10904183844158576	0.10904183844158576	0.10904183844158576	0.10904183844158576	0.10904183844158576	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	0.066181759060307613	-0.60764814867218153	-0.60764814867218153	0.19216688722151951	0.19216688722151951	-0.014795168902989958	-0.014795168902989958	-0.014795168902989958	-0.014795168902989958	-0.014795168902989958	-0.014795168902989958	-0.014795168902989958	-0.014795168902989958	-0.014795168902989958	-0.014795168902989958	-0.014795168902989958	0.010152922265908595	0.010152922265908595	0.010152922265908595	0.010152922265908595	0.010152922265908595	0.010152922265908595	0.010152922265908595	0.010152922265908595	0.053013001647186739	0.053013001647186739	0.053013001647186739	0.053013001647186739	0.053013001647186739	0.053013001647186739	0.053013001647186739	0.053013001647186739	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217	0.20348055220930217
